Order Number ,Order Date,SKU ID,Warehouse ID,Customer Type,Order Quantity,Unit Sale Price,Revenue,,,,,
SO - 042327,29-Jun-22,3461CA,AXW291,Export,5,30.064,150,,,,,
SO - 042328,29-Jun-22,1130AA,AXW291,Distributor,150,17.26609,2590,,,,,
SO - 042329,29-Jun-22,3420AA,NXH382,Distributor,1,17.255,17,,,,,
SO - 042330,29-Jun-22,3404CA,AXW291,Distributor,8,396.54,3172,,,,,
SO - 042331,29-Jun-22,3178CA,NXH382,Wholesale,1,26000,26000,,,,,
SO - 042332,30-Jun-22,1009AA,AXW291,Distributor,102,28.76326,2934,,,,,
SO - 042333,30-Jun-22,2189CA,AXW291,Wholesale,4,299.805,1199,,,,,
SO - 042334,30-Jun-22,3399AA,GUT930,Distributor,3,194.753,584,,,,,
SO - 042335,30-Jun-22,3345AA,NXH382,Wholesale,2,31.06467,62,,,,,
SO - 042336,30-Jun-22,2016CA,AXW291,Distributor,17.5,267.32395,4678,,,,,
SO - 042337,30-Jun-22,2326CA,GUT930,Distributor,107,63.5592,6801,,,,,
SO - 042338,30-Jun-22,1083AA,AXW291,Wholesale,1869,29.02,54238,,,,,
SO - 042339,30-Jun-22,2970CA,AXW291,Wholesale,1,512.205,512,,,,,
SO - 042340,30-Jun-22,2680BA,GUT930,Wholesale,1,215.57,216,,,,,
SO - 042341,30-Jun-22,1624CA,AXW291,Distributor,2,1531.377,3063,,,,,
SO - 042342,30-Jun-22,1083AA,AXW291,Distributor,790,29.02,22926,,,,,
SO - 042343,30-Jun-22,1993AA,GUT930,Distributor,352.5,83.75125,29522,,,,,
SO - 042344,30-Jun-22,3378CA,AXW291,Distributor,600,1.5,900,,,,,
SO - 042345,30-Jun-22,1214CA,NXH382,Wholesale,95,317.65903,30178,,,,,
SO - 042346,30-Jun-22,1624AA,NXH382,Wholesale,1,722.101,722,,,,,
SO - 042347,30-Jun-22,2060AA,FLR025,Wholesale,3,1101.15,3303,,,,,
SO - 042348,30-Jun-22,1445BA,AXW291,Distributor,1,1291.865,1292,,,,,
SO - 042349,30-Jun-22,1716AA,AXW291,Distributor,11,140,1540,,,,,
SO - 042350,30-Jun-22,1851CA,AXW291,Wholesale,4.958329685,30,149,,,,,
SO - 042351,30-Jun-22,1206BA,NXH382,Wholesale,37.43107855,236.62475,8857,,,,,
SO - 042352,30-Jun-22,2371CA,AXW291,Wholesale,6280.198023,3.44,21604,,,,,
SO - 042353,30-Jun-22,1857AA,AXW291,Wholesale,8.802643201,30,264,,,,,
SO - 042354,30-Jun-22,2573CA,NXH382,Distributor,26.75055148,1618.99,43309,,,,,
SO - 042355,30-Jun-22,1244AA,NXH382,Distributor,3297.79261,60,197868,,,,,
SO - 042356,30-Jun-22,1196AA,GUT930,Wholesale,2.739764966,30,82,,,,,
SO - 042357,30-Jun-22,3271CA,FLR025,Wholesale,0.768685509,34.5,27,,,,,
SO - 042358,30-Jun-22,2539AA,AXW291,Wholesale,8.408114263,30,252,,,,,
SO - 042359,30-Jun-22,1468AA,AXW291,Export,8.098782005,30,243,,,,,
SO - 042360,30-Jun-22,2539AA,GUT930,Wholesale,3.861127409,30,116,,,,,
SO - 042361,30-Jun-22,1488CA,NXH382,Wholesale,7.785545908,30,234,,,,,
SO - 042362,30-Jun-22,3205AA,GUT930,Distributor,0.551903239,76300,42110,,,,,
SO - 042363,30-Jun-22,3126BA,GUT930,Wholesale,4.61490961,30,138,,,,,
SO - 042364,30-Jun-22,3016BA,AXW291,Export,1.075598554,20005.8,21518,,,,,
SO - 042365,30-Jun-22,1584BA,NXH382,Wholesale,2.030540394,425,863,,,,,
SO - 042366,30-Jun-22,3249CA,AXW291,Wholesale,6.463672471,320,2068,,,,,
SO - 042367,30-Jun-22,3126BA,AXW291,Distributor,9.63846234,30,289,,,,,
SO - 042368,30-Jun-22,1745BA,AXW291,Distributor,1.005438952,175,176,,,,,
SO - 042369,30-Jun-22,2143AA,GUT930,Wholesale,7.690920627,30,231,,,,,
SO - 042370,30-Jun-22,3006CA,AXW291,Wholesale,8.19893016,30,246,,,,,
SO - 042371,30-Jun-22,1390BA,AXW291,Wholesale,9.441087289,30,283,,,,,
SO - 042372,30-Jun-22,1403CA,NXH382,Wholesale,0.789692903,2550,2014,,,,,
SO - 042373,30-Jun-22,2548CA,GUT930,Distributor,1.36811805,30,41,,,,,
SO - 042374,30-Jun-22,1420CA,NXH382,Distributor,2.232705062,30,67,,,,,
SO - 042375,01-Jul-22,3264CA,AXW291,Distributor,6.094487279,30,183,,,,,
SO - 042376,01-Jul-22,1947CA,GUT930,Wholesale,4.528645995,30,136,,,,,
SO - 042377,01-Jul-22,2418CA,AXW291,Export,16479.14197,5.8,95579,,,,,
SO - 042378,01-Jul-22,2096AA,AXW291,Wholesale,8.456350828,30,254,,,,,
SO - 042379,01-Jul-22,1403CA,GUT930,Wholesale,0.588803942,2550,1501,,,,,
SO - 042380,01-Jul-22,3264CA,FLR025,Distributor,4.416684344,30,133,,,,,
SO - 042381,01-Jul-22,2143AA,GUT930,Wholesale,5.281384075,30,158,,,,,
SO - 042382,01-Jul-22,1390BA,AXW291,Wholesale,9.39465488,30,282,,,,,
SO - 042383,01-Jul-22,2418CA,AXW291,Export,8399.988429,5.8,48720,,,,,
SO - 042384,01-Jul-22,1390BA,GUT930,Distributor,9.881393951,30,296,,,,,
SO - 042385,01-Jul-22,1315BA,GUT930,Wholesale,3.563246437,30,107,,,,,
SO - 042386,01-Jul-22,1688CA,AXW291,Wholesale,8.145962141,30,244,,,,,
SO - 042387,01-Jul-22,3205AA,FLR025,Wholesale,0.773373445,76300,59008,,,,,
SO - 042388,01-Jul-22,1326AA,GUT930,Distributor,5.53837697,30,166,,,,,
SO - 042389,01-Jul-22,1681CA,AXW291,Wholesale,17.79458966,93,1655,,,,,
SO - 042390,01-Jul-22,1801AA,NXH382,Wholesale,9.287048133,1250,11609,,,,,
SO - 042391,01-Jul-22,1745BA,AXW291,Wholesale,4.001316369,175,700,,,,,
SO - 042392,01-Jul-22,3178CA,FLR025,Wholesale,0.360199898,26000,9365,,,,,
SO - 042393,01-Jul-22,3098AA,AXW291,Wholesale,0.5272485,3862.32,2036,,,,,
SO - 042394,01-Jul-22,2371CA,FLR025,Wholesale,11090.72598,3.44,38152,,,,,
SO - 042395,01-Jul-22,1325AA,AXW291,Distributor,3.624675055,30,109,,,,,
SO - 042396,01-Jul-22,3180BA,AXW291,Export,9.785038972,30,294,,,,,
SO - 042397,01-Jul-22,3126BA,AXW291,Wholesale,0.865033936,30,26,,,,,
SO - 042398,01-Jul-22,3098AA,GUT930,Wholesale,6.937744025,3862.32,26796,,,,,
SO - 042399,01-Jul-22,2422BA,NXH382,Distributor,58.8314925,49.9,2936,,,,,
SO - 042400,01-Jul-22,2391CA,AXW291,Export,27658.53087,0.75915,20997,,,,,
SO - 042401,01-Jul-22,2371CA,NXH382,Distributor,10682.85415,3.44,36749,,,,,
SO - 042402,01-Jul-22,1801AA,AXW291,Wholesale,12.29907243,1250,15374,,,,,
SO - 042403,01-Jul-22,2422BA,NXH382,Wholesale,256.1678026,49.9,12783,,,,,
SO - 042404,01-Jul-22,1956AA,AXW291,Export,1,573.09,573,,,,,
SO - 042405,01-Jul-22,2501CA,FLR025,Distributor,103,35.12175,3618,,,,,
SO - 042406,01-Jul-22,2227AA,AXW291,Wholesale,4,751.635,3007,,,,,
SO - 042407,01-Jul-22,1876AA,NXH382,Distributor,1,22919,22919,,,,,
SO - 042408,01-Jul-22,2498CA,AXW291,Export,1,117.17,117,,,,,
SO - 042409,01-Jul-22,2953CA,GUT930,Distributor,1,1519.82,1520,,,,,
SO - 042410,01-Jul-22,2501CA,AXW291,Export,255,35.12175,8956,,,,,
SO - 042411,01-Jul-22,1624CA,AXW291,Wholesale,1,1531.377,1531,,,,,
SO - 042412,01-Jul-22,2498CA,GUT930,Wholesale,3,117.17,352,,,,,
SO - 042413,01-Jul-22,2508BA,NXH382,Wholesale,1,463.1,463,,,,,
SO - 042414,01-Jul-22,3448CA,GUT930,Wholesale,80,6.5255,522,,,,,
SO - 042415,01-Jul-22,2317CA,AXW291,Export,320,37.26672,11925,,,,,
SO - 042416,01-Jul-22,3495CA,AXW291,Wholesale,8,39.835,319,,,,,
SO - 042417,01-Jul-22,1956CA,NXH382,Wholesale,1,1250,1250,,,,,
SO - 042418,02-Jul-22,3502BA,AXW291,Wholesale,20,1234.335,24687,,,,,
SO - 042419,02-Jul-22,1497CA,FLR025,Distributor,83,16.71828,1388,,,,,
SO - 042420,02-Jul-22,2277AA,AXW291,Wholesale,108,6.37172,688,,,,,
SO - 042421,02-Jul-22,1681CA,FLR025,Wholesale,100,93,9300,,,,,
SO - 042422,02-Jul-22,1956AA,GUT930,Export,1,573.09,573,,,,,
SO - 042423,02-Jul-22,3533CA,NXH382,Distributor,3500,0.64377,2253,,,,,
SO - 042424,02-Jul-22,2337CA,GUT930,Distributor,50,1.72706,86,,,,,
SO - 042425,02-Jul-22,1214CA,AXW291,Export,25,317.65903,7941,,,,,
SO - 042426,02-Jul-22,1009AA,AXW291,Wholesale,50,28.76326,1438,,,,,
SO - 042427,02-Jul-22,1995AA,NXH382,Export,17,100.57182,1710,,,,,
SO - 042428,02-Jul-22,3610AA,AXW291,Export,10,156.16,1562,,,,,
SO - 042429,02-Jul-22,2291AA,NXH382,Distributor,890,18.75596,16693,,,,,
SO - 042430,02-Jul-22,1970CA,FLR025,Distributor,170,244.928,41638,,,,,
SO - 042431,02-Jul-22,1317CA,AXW291,Distributor,1,4908.7,4909,,,,,
SO - 042432,02-Jul-22,1499CA,AXW291,Export,2,6600,13200,,,,,
SO - 042433,02-Jul-22,2053BA,AXW291,Wholesale,5,1212.86889,6064,,,,,
SO - 042434,02-Jul-22,3358BA,FLR025,Wholesale,1,1363.64,1364,,,,,
SO - 042435,02-Jul-22,3502BA,FLR025,Export,20,1234.335,24687,,,,,
SO - 042436,02-Jul-22,1145BA,FLR025,Wholesale,11,85.30066,938,,,,,
SO - 042437,02-Jul-22,3590BA,AXW291,Export,10,115.085,1151,,,,,
SO - 042438,02-Jul-22,1193BA,NXH382,Wholesale,74,815,60310,,,,,
SO - 042439,02-Jul-22,1695CA,NXH382,Distributor,1,1649.3,1649,,,,,
SO - 042440,02-Jul-22,1956AA,AXW291,Distributor,2,573.09,1146,,,,,
SO - 042441,02-Jul-22,1586CA,AXW291,Export,25,286.571,7164,,,,,
SO - 042442,02-Jul-22,1479CA,GUT930,Wholesale,4,385.5625,1542,,,,,
SO - 042443,02-Jul-22,3025CA,AXW291,Export,1,1092.5,1093,,,,,
SO - 042444,02-Jul-22,2096AA,AXW291,Distributor,3.388919556,30,102,,,,,
SO - 042445,02-Jul-22,2473CA,AXW291,Wholesale,984.0359547,5.95,5855,,,,,
SO - 042446,02-Jul-22,1826AA,AXW291,Distributor,5.706313886,30,171,,,,,
SO - 042447,02-Jul-22,2528CA,GUT930,Wholesale,1758.21714,21,36923,,,,,
SO - 042448,02-Jul-22,1582CA,NXH382,Distributor,1.82417668,550,1003,,,,,
SO - 042449,02-Jul-22,2371CA,NXH382,Wholesale,5527.288929,3.44,19014,,,,,
SO - 042450,02-Jul-22,3098AA,AXW291,Wholesale,8.745773902,3862.32,33779,,,,,
SO - 042451,02-Jul-22,2458CA,AXW291,Distributor,2593.493742,6.83263,17720,,,,,
SO - 042452,02-Jul-22,2143AA,GUT930,Wholesale,6.277349584,30,188,,,,,
SO - 042453,02-Jul-22,3249CA,GUT930,Distributor,7.952681879,320,2545,,,,,
SO - 042454,02-Jul-22,3098AA,GUT930,Distributor,5.291050207,3862.32,20436,,,,,
SO - 042455,02-Jul-22,1764AA,NXH382,Wholesale,6.538804119,325,2125,,,,,
SO - 042456,02-Jul-22,2565CA,NXH382,Wholesale,58.26208648,463.03583,26977,,,,,
SO - 042457,02-Jul-22,3264CA,GUT930,Export,6.933526889,30,208,,,,,
SO - 042458,02-Jul-22,2422BA,FLR025,Wholesale,508.1974529,49.9,25359,,,,,
SO - 042459,02-Jul-22,1317BA,FLR025,Distributor,6.184179433,30,186,,,,,
SO - 042460,02-Jul-22,1826AA,NXH382,Export,0.833749434,30,25,,,,,
SO - 042461,03-Jul-22,1811CA,AXW291,Wholesale,7.647046802,30,229,,,,,
SO - 042462,03-Jul-22,1745BA,FLR025,Export,4.371005485,175,765,,,,,
SO - 042463,03-Jul-22,1317BA,AXW291,Wholesale,7.230339662,30,217,,,,,
SO - 042464,03-Jul-22,3271CA,GUT930,Distributor,0.987036005,34.5,34,,,,,
SO - 042465,03-Jul-22,2458CA,NXH382,Distributor,701.1016231,6.83263,4790,,,,,
SO - 042466,03-Jul-22,1811CA,AXW291,Export,4.800179988,30,144,,,,,
SO - 042467,03-Jul-22,1857AA,AXW291,Distributor,1.413336018,30,42,,,,,
SO - 042468,03-Jul-22,1420CA,AXW291,Wholesale,5.47963183,30,164,,,,,
SO - 042469,03-Jul-22,1317BA,FLR025,Wholesale,3.689341246,30,111,,,,,
SO - 042470,03-Jul-22,2336BA,AXW291,Wholesale,320.9219617,7.92068,2542,,,,,
SO - 042471,03-Jul-22,1584BA,NXH382,Wholesale,0.662961968,425,282,,,,,
SO - 042472,03-Jul-22,1902BA,NXH382,Wholesale,1.988121365,30,60,,,,,
SO - 042473,03-Jul-22,2548CA,AXW291,Distributor,6.831929693,30,205,,,,,
SO - 042474,03-Jul-22,3249CA,GUT930,Wholesale,4.207806333,320,1346,,,,,
SO - 042475,03-Jul-22,1851CA,GUT930,Distributor,8.761654834,30,263,,,,,
SO - 042476,03-Jul-22,2539AA,AXW291,Export,5.898510506,30,177,,,,,
SO - 042477,03-Jul-22,1206BA,AXW291,Wholesale,10.37775052,236.62475,2456,,,,,
SO - 042478,03-Jul-22,2336BA,AXW291,Wholesale,153.8510666,7.92068,1219,,,,,
SO - 042479,03-Jul-22,1206BA,AXW291,Wholesale,51.1622128,236.62475,12106,,,,,
SO - 042480,03-Jul-22,2267CA,GUT930,Distributor,3.392248413,1896.44,6433,,,,,
SO - 042481,03-Jul-22,1678CA,GUT930,Export,4.349078128,30,130,,,,,
SO - 042482,03-Jul-22,3239AA,AXW291,Distributor,8.670159484,687.5,5961,,,,,
SO - 042483,03-Jul-22,1373BA,NXH382,Wholesale,6.388029882,30,192,,,,,
SO - 042484,03-Jul-22,3016BA,NXH382,Export,2.068916298,20005.8,41390,,,,,
SO - 042485,03-Jul-22,1876AA,FLR025,Export,1.258448974,22919,28842,,,,,
SO - 042486,03-Jul-22,1827AA,NXH382,Wholesale,7.899547012,30,237,,,,,
SO - 042487,03-Jul-22,1571AA,FLR025,Wholesale,1.816148417,320,581,,,,,
SO - 042488,03-Jul-22,3249CA,NXH382,Wholesale,8.781927442,320,2810,,,,,
SO - 042489,03-Jul-22,3125AA,AXW291,Wholesale,5,119.136,596,,,,,
SO - 042490,03-Jul-22,2953CA,NXH382,Wholesale,2,1519.82,3040,,,,,
SO - 042491,03-Jul-22,2956AA,GUT930,Wholesale,29,12.02259,349,,,,,
SO - 042492,03-Jul-22,2930CA,AXW291,Wholesale,3,20.00833,60,,,,,
SO - 042493,03-Jul-22,2953BA,FLR025,Wholesale,60,47.90925,2875,,,,,
SO - 042494,03-Jul-22,3160BA,AXW291,Wholesale,6,270.909,1625,,,,,
SO - 042495,03-Jul-22,2173CA,GUT930,Distributor,4,444.94,1780,,,,,
SO - 042496,03-Jul-22,1479CA,FLR025,Wholesale,4,385.5625,1542,,,,,
SO - 042497,03-Jul-22,1499CA,AXW291,Distributor,2,6600,13200,,,,,
SO - 042498,03-Jul-22,2953BA,AXW291,Wholesale,240,47.90925,11498,,,,,
SO - 042499,03-Jul-22,3358BA,GUT930,Distributor,1,1363.64,1364,,,,,
SO - 042500,03-Jul-22,2060AA,AXW291,Distributor,5,1101.15,5506,,,,,
SO - 042501,03-Jul-22,3619CA,AXW291,Distributor,40,0.7455,30,,,,,
SO - 042502,03-Jul-22,1009AA,AXW291,Distributor,143,28.76326,4113,,,,,
SO - 042503,03-Jul-22,2212CA,GUT930,Wholesale,10,884.36,8844,,,,,
SO - 042504,04-Jul-22,1497CA,AXW291,Distributor,90,16.71828,1505,,,,,
SO - 042505,04-Jul-22,1234BA,FLR025,Distributor,121,498,60258,,,,,
SO - 042506,04-Jul-22,3576BA,GUT930,Export,30,44.79,1344,,,,,
SO - 042507,04-Jul-22,3462AA,AXW291,Export,50,4.1,205,,,,,
SO - 042508,04-Jul-22,3533CA,AXW291,Wholesale,5000,0.64377,3219,,,,,
SO - 042509,04-Jul-22,1994AA,AXW291,Export,55,450.53667,24780,,,,,
SO - 042510,04-Jul-22,2039CA,AXW291,Wholesale,6,449.75,2699,,,,,
SO - 042511,04-Jul-22,1499AA,FLR025,Wholesale,110,14.22359,1565,,,,,
SO - 042512,04-Jul-22,1163CA,AXW291,Wholesale,125,94.66425,11833,,,,,
SO - 042513,04-Jul-22,3053AA,AXW291,Wholesale,16,40.87148,654,,,,,
SO - 042514,04-Jul-22,3551CA,AXW291,Export,200,7.06831,1414,,,,,
SO - 042515,04-Jul-22,2331CA,NXH382,Wholesale,286,210.12419,60096,,,,,
SO - 042516,04-Jul-22,2923CA,GUT930,Wholesale,1,20.18857,20,,,,,
SO - 042517,04-Jul-22,3250CA,AXW291,Distributor,150,34.75342,5213,,,,,
SO - 042518,04-Jul-22,1145BA,AXW291,Distributor,27,85.30066,2303,,,,,
SO - 042519,04-Jul-22,1385CA,GUT930,Distributor,7,1781.5475,12471,,,,,
SO - 042520,04-Jul-22,3413AA,AXW291,Distributor,5,35.3004,177,,,,,
SO - 042521,04-Jul-22,1801AA,NXH382,Wholesale,0.27278628,1250,341,,,,,
SO - 042522,04-Jul-22,1688CA,AXW291,Export,2.681043489,30,80,,,,,
SO - 042523,04-Jul-22,1296CA,AXW291,Export,9.781747694,30,293,,,,,
SO - 042524,04-Jul-22,1811CA,AXW291,Wholesale,7.340731221,30,220,,,,,
SO - 042525,04-Jul-22,3126BA,NXH382,Distributor,0.238052802,30,7,,,,,
SO - 042526,04-Jul-22,2548CA,AXW291,Wholesale,1.930710967,30,58,,,,,
SO - 042527,04-Jul-22,3007CA,AXW291,Distributor,2.446325601,18832.33,46070,,,,,
SO - 042528,04-Jul-22,3006CA,NXH382,Wholesale,7.711171864,30,231,,,,,
SO - 042529,04-Jul-22,3249CA,AXW291,Export,8.110430603,320,2595,,,,,
SO - 042530,04-Jul-22,2143AA,AXW291,Wholesale,9.721025369,30,292,,,,,
SO - 042531,04-Jul-22,1678CA,AXW291,Export,2.085674508,30,63,,,,,
SO - 042532,04-Jul-22,3098AA,GUT930,Wholesale,10.4434871,3862.32,40336,,,,,
SO - 042533,04-Jul-22,3016BA,AXW291,Distributor,1.640726286,20005.8,32824,,,,,
SO - 042534,04-Jul-22,3205AA,AXW291,Distributor,0.782566416,76300,59710,,,,,
SO - 042535,04-Jul-22,1326AA,GUT930,Distributor,2.7546391,30,83,,,,,
SO - 042536,04-Jul-22,1851CA,AXW291,Export,3.212696234,30,96,,,,,
SO - 042537,04-Jul-22,1712AA,AXW291,Distributor,0.481900448,30,14,,,,,
SO - 042538,04-Jul-22,1317BA,NXH382,Distributor,7.811595983,30,234,,,,,
SO - 042539,04-Jul-22,1712AA,AXW291,Distributor,5.676095626,30,170,,,,,
SO - 042540,04-Jul-22,1947CA,AXW291,Wholesale,1.214226209,30,36,,,,,
SO - 042541,04-Jul-22,3205AA,GUT930,Distributor,0.602885069,76300,46000,,,,,
SO - 042542,04-Jul-22,1326AA,GUT930,Wholesale,8.428377097,30,253,,,,,
SO - 042543,04-Jul-22,2528CA,AXW291,Distributor,870.3920568,21,18278,,,,,
SO - 042544,04-Jul-22,2418CA,AXW291,Distributor,10845.76618,5.8,62905,,,,,
SO - 042545,04-Jul-22,1390BA,NXH382,Wholesale,4.257357583,30,128,,,,,
SO - 042546,04-Jul-22,1488CA,AXW291,Wholesale,0.032958989,30,1,,,,,
SO - 042547,05-Jul-22,2365AA,NXH382,Wholesale,7.84835602,30,235,,,,,
SO - 042548,05-Jul-22,3006CA,NXH382,Wholesale,4.95991653,30,149,,,,,
SO - 042549,05-Jul-22,1947CA,GUT930,Distributor,7.654233526,30,230,,,,,
SO - 042550,05-Jul-22,3075BA,NXH382,Distributor,17.67431869,31,548,,,,,
SO - 042551,05-Jul-22,1468AA,AXW291,Wholesale,8.978078985,30,269,,,,,
SO - 042552,05-Jul-22,1373BA,NXH382,Distributor,2.722227231,30,82,,,,,
SO - 042553,05-Jul-22,3075BA,AXW291,Distributor,13.10896272,31,406,,,,,
SO - 042554,05-Jul-22,2096AA,GUT930,Wholesale,5.214299241,30,156,,,,,
SO - 042555,05-Jul-22,1403CA,GUT930,Wholesale,0.26324021,2550,671,,,,,
SO - 042556,05-Jul-22,1681CA,AXW291,Wholesale,30.54594607,93,2841,,,,,
SO - 042557,05-Jul-22,3264CA,AXW291,Wholesale,1.892434473,30,57,,,,,
SO - 042558,05-Jul-22,2371CA,GUT930,Distributor,12110.05203,3.44,41659,,,,,
SO - 042559,05-Jul-22,1390BA,AXW291,Wholesale,0.217151875,30,7,,,,,
SO - 042560,05-Jul-22,1767CA,AXW291,Distributor,3.146758716,30,94,,,,,
SO - 042561,05-Jul-22,1420CA,AXW291,Distributor,0.366651329,30,11,,,,,
SO - 042562,05-Jul-22,1811CA,FLR025,Wholesale,2.138957619,30,64,,,,,
SO - 042563,05-Jul-22,3271CA,GUT930,Wholesale,1.079982729,34.5,37,,,,,
SO - 042564,05-Jul-22,1767CA,AXW291,Wholesale,1.186228338,30,36,,,,,
SO - 042565,05-Jul-22,1367CA,AXW291,Wholesale,0.005379247,22000,118,,,,,
SO - 042566,05-Jul-22,1857AA,NXH382,Wholesale,1.503186582,30,45,,,,,
SO - 042567,05-Jul-22,3038BA,GUT930,Export,1.336063946,1300,1737,,,,,
SO - 042568,05-Jul-22,1374CA,GUT930,Wholesale,2.765992111,30,83,,,,,
SO - 042569,05-Jul-22,1321BA,GUT930,Export,0.372149804,30,11,,,,,
SO - 042570,05-Jul-22,2449CA,GUT930,Wholesale,7.20486646,30,216,,,,,
SO - 042571,05-Jul-22,1488CA,NXH382,Wholesale,9.15267868,30,275,,,,,
SO - 042572,05-Jul-22,3264CA,FLR025,Distributor,7.948703298,30,238,,,,,
SO - 042573,05-Jul-22,1317BA,GUT930,Distributor,5.656526159,30,170,,,,,
SO - 042574,05-Jul-22,1390BA,AXW291,Wholesale,1.465265784,30,44,,,,,
SO - 042575,05-Jul-22,1678CA,AXW291,Distributor,1.504793471,30,45,,,,,
SO - 042576,05-Jul-22,1367CA,NXH382,Wholesale,0.104657159,22000,2302,,,,,
SO - 042577,05-Jul-22,1326AA,NXH382,Distributor,6.399156923,30,192,,,,,
SO - 042578,05-Jul-22,1308BA,GUT930,Distributor,8.610805055,30,258,,,,,
SO - 042579,05-Jul-22,1420CA,NXH382,Wholesale,3.745263184,30,112,,,,,
SO - 042580,05-Jul-22,1325AA,FLR025,Wholesale,0.281986997,30,8,,,,,
SO - 042581,05-Jul-22,3126BA,NXH382,Wholesale,6.375615195,30,191,,,,,
SO - 042582,05-Jul-22,1244AA,AXW291,Distributor,3064.490459,60,183869,,,,,
SO - 042583,05-Jul-22,2371CA,NXH382,Wholesale,5721.452851,3.44,19682,,,,,
SO - 042584,05-Jul-22,3502BA,AXW291,Distributor,1,1234.335,1234,,,,,
SO - 042585,05-Jul-22,1145BA,NXH382,Wholesale,46,85.30066,3924,,,,,
SO - 042586,05-Jul-22,1624AA,NXH382,Export,1,722.101,722,,,,,
SO - 042587,05-Jul-22,2013AA,GUT930,Distributor,100,143.8402,14384,,,,,
SO - 042588,05-Jul-22,3512AA,AXW291,Distributor,2000,0.10295,206,,,,,
SO - 042589,05-Jul-22,1624AA,AXW291,Distributor,10,722.101,7221,,,,,
SO - 042590,06-Jul-22,3404CA,AXW291,Export,5,396.54,1983,,,,,
SO - 042591,06-Jul-22,1161AA,AXW291,Wholesale,105,136.5925,14342,,,,,
SO - 042592,06-Jul-22,3502BA,AXW291,Distributor,5,1234.335,6172,,,,,
SO - 042593,06-Jul-22,1083AA,GUT930,Export,400,29.02,11608,,,,,
SO - 042594,06-Jul-22,2508BA,AXW291,Distributor,1,463.1,463,,,,,
SO - 042595,06-Jul-22,3616CA,NXH382,Distributor,22,433.1,9528,,,,,
SO - 042596,06-Jul-22,3590BA,AXW291,Export,7,115.085,806,,,,,
SO - 042597,06-Jul-22,2227AA,AXW291,Wholesale,6,751.635,4510,,,,,
SO - 042598,06-Jul-22,1967BA,AXW291,Wholesale,218,178.65,38946,,,,,
SO - 042599,06-Jul-22,3533CA,GUT930,Wholesale,2000,0.64377,1288,,,,,
SO - 042600,06-Jul-22,1601AA,AXW291,Distributor,2,918.403,1837,,,,,
SO - 042601,06-Jul-22,2315BA,GUT930,Export,100,14.9222,1492,,,,,
SO - 042602,06-Jul-22,1970CA,AXW291,Export,30,244.928,7348,,,,,
SO - 042603,06-Jul-22,2200CA,NXH382,Export,3,448,1344,,,,,
SO - 042604,06-Jul-22,3084CA,AXW291,Wholesale,1,2769.81,2770,,,,,
SO - 042605,06-Jul-22,1161AA,AXW291,Wholesale,738,136.5925,100805,,,,,
SO - 042606,06-Jul-22,2938CA,AXW291,Distributor,4,29.206,117,,,,,
SO - 042607,06-Jul-22,1979AA,GUT930,Distributor,100,278.638,27864,,,,,
SO - 042608,06-Jul-22,1497CA,AXW291,Export,61,16.71828,1020,,,,,
SO - 042609,06-Jul-22,1379CA,AXW291,Wholesale,7,490.18125,3431,,,,,
SO - 042610,06-Jul-22,2255CA,AXW291,Wholesale,2,1712.565,3425,,,,,
SO - 042611,06-Jul-22,2189CA,GUT930,Export,2,299.805,600,,,,,
SO - 042612,06-Jul-22,3551CA,GUT930,Wholesale,500,7.06831,3534,,,,,
SO - 042613,06-Jul-22,2142CA,FLR025,Wholesale,1,2956,2956,,,,,
SO - 042614,06-Jul-22,1283CA,NXH382,Distributor,1,98333.33,98333,,,,,
SO - 042615,06-Jul-22,1479CA,GUT930,Export,3,385.5625,1157,,,,,
SO - 042616,06-Jul-22,2458CA,AXW291,Export,206,6.83263,1408,,,,,
SO - 042617,06-Jul-22,1499CA,GUT930,Wholesale,2,6600,13200,,,,,
SO - 042618,06-Jul-22,1479CA,AXW291,Wholesale,5,385.5625,1928,,,,,
SO - 042619,06-Jul-22,2173CA,AXW291,Distributor,3,444.94,1335,,,,,
SO - 042620,06-Jul-22,2418CA,AXW291,Distributor,50,5.8,290,,,,,
SO - 042621,06-Jul-22,3016BA,GUT930,Wholesale,1,20005.8,20006,,,,,
SO - 042622,06-Jul-22,1956AA,AXW291,Distributor,1,573.09,573,,,,,
SO - 042623,06-Jul-22,1851CA,AXW291,Wholesale,8.636686988,30,259,,,,,
SO - 042624,06-Jul-22,3007CA,GUT930,Wholesale,3.519447053,18832.33,66279,,,,,
SO - 042625,06-Jul-22,3180BA,AXW291,Wholesale,6.11825911,30,184,,,,,
SO - 042626,06-Jul-22,1434BA,AXW291,Distributor,8.232672532,30,247,,,,,
SO - 042627,06-Jul-22,1374CA,GUT930,Distributor,4.30581864,30,129,,,,,
SO - 042628,06-Jul-22,1851CA,GUT930,Distributor,9.129344977,30,274,,,,,
SO - 042629,06-Jul-22,1295CA,NXH382,Wholesale,0.873393151,175000,152844,,,,,
SO - 042630,06-Jul-22,1281BA,AXW291,Export,1.25572741,139500,175174,,,,,
SO - 042631,06-Jul-22,2539AA,FLR025,Wholesale,1.856314506,30,56,,,,,
SO - 042632,06-Jul-22,1811CA,AXW291,Export,8.477046732,30,254,,,,,
SO - 042633,07-Jul-22,2565CA,AXW291,Distributor,78.06392903,463.03583,36146,,,,,
